Order ID,Order Date,Ship Date,Ship Mode,Customer ID,SubTotal,RegionID
CA-2015-158148,12/20/2015,12/26/2015,Standard Class,JM-15865,36.27,2
CA-2015-158323,11/30/2015,12/03/2015,First Class,AB-10600,17.088,1
CA-2015-158351,6/20/2015,6/24/2015,Second Class,BC-11125,319.984,1
CA-2015-158421,9/21/2015,9/26/2015,Standard Class,GB-14575,1690.04,2
CA-2015-158456,12/24/2015,12/29/2015,Standard Class,KT-16465,19.936,1
CA-2015-158491,06/04/2015,06/09/2015,Second Class,BP-11155,119.98,4
CA-2015-158554,11/09/2015,11/09/2015,Same Day,CM-12190,11.352,2
CA-2015-158659,11/10/2015,11/14/2015,Second Class,SC-20695,714.3,4
CA-2015-158701,01/05/2015,01/10/2015,Standard Class,JL-15175,87.36,4
CA-2015-158792,12/26/2015,01/02/2016,Standard Class,BD-11605,22.2,2
CA-2015-158918,12/20/2015,12/25/2015,Second Class,AI-10855,17.12,2
CA-2015-158939,11/26/2015,12/01/2015,Standard Class,EA-14035,599.99,4
CA-2015-159380,05/12/2015,5/16/2015,Standard Class,CS-12505,12.84,4
CA-2015-159534,3/20/2015,3/23/2015,First Class,DH-13075,49.848,4
CA-2015-159590,7/18/2015,7/21/2015,First Class,KC-16255,5.76,1
CA-2015-159779,9/25/2015,9/29/2015,Standard Class,SB-20185,68.62,2
CA-2015-159786,10/12/2015,10/17/2015,Second Class,RK-19300,209.67,2
CA-2015-159863,09/04/2015,09/07/2015,Second Class,DS-13180,134.376,3
CA-2015-160059,11/27/2015,12/01/2015,Standard Class,TB-21190,6.24,4
CA-2015-160171,10/19/2015,10/24/2015,Standard Class,RM-19675,1640.7,4
CA-2015-160213,03/08/2015,3/13/2015,Standard Class,AR-10825,19.44,1
CA-2015-160227,11/02/2015,11/04/2015,First Class,ED-13885,2621.322,1
CA-2015-160472,7/20/2015,7/25/2015,Second Class,RK-19300,34.76,2
CA-2015-160696,09/06/2015,09/10/2015,Standard Class,CK-12760,7.24,2
CA-2015-160787,9/25/2015,9/25/2015,Same Day,BM-11785,2.946,2
CA-2015-160794,08/06/2015,08/08/2015,First Class,MS-17980,27.216,3
CA-2015-160864,05/03/2015,05/06/2015,First Class,NF-18595,13.848,2
CA-2015-161214,10/05/2015,10/08/2015,Second Class,SF-20965,77.55,3
CA-2015-161242,06/01/2015,06/08/2015,Standard Class,CG-12040,11.76,2
CA-2015-161263,4/16/2015,4/21/2015,Standard Class,TS-21160,45.216,2
CA-2015-161445,09/07/2015,09/09/2015,Second Class,CC-12610,140.736,2
CA-2015-161452,04/05/2015,04/11/2015,Standard Class,CA-11965,892.224,4
CA-2015-161627,07/06/2015,07/11/2015,Standard Class,SJ-20215,170.352,3
CA-2015-161711,11/28/2015,12/03/2015,Standard Class,MC-17425,68.16,4
CA-2015-161718,12/04/2015,12/10/2015,Standard Class,SO-20335,28.44,4
CA-2015-161767,11/20/2015,11/24/2015,Standard Class,GK-14620,479.988,1
CA-2015-161795,12/21/2015,12/23/2015,Second Class,AH-10075,3.008,2
CA-2015-161830,9/24/2015,9/26/2015,Second Class,ME-17725,35.96,1
CA-2015-161998,05/01/2015,05/05/2015,Standard Class,DB-13120,63.552,1
CA-2015-162047,11/03/2015,11/05/2015,First Class,FH-14365,1448.82,2
CA-2015-162166,09/08/2015,09/11/2015,First Class,NM-18520,26.4,1
CA-2015-162201,06/08/2015,06/12/2015,Standard Class,AG-10495,173.488,2
CA-2015-162369,8/15/2015,8/19/2015,Standard Class,TT-21265,323.1,1
CA-2015-162376,11/22/2015,11/25/2015,Second Class,HD-14785,17.12,2
CA-2015-162537,10/28/2015,11/03/2015,Standard Class,RD-19585,10.67,4
CA-2015-162544,12/16/2015,12/19/2015,First Class,SG-20080,4.98,3
CA-2015-162607,05/12/2015,5/18/2015,Standard Class,RO-19780,14.592,4
CA-2015-162621,09/05/2015,09/11/2015,Standard Class,CA-12055,16.27,3
CA-2015-162761,10/09/2015,10/13/2015,Standard Class,SC-20575,1.872,3
CA-2015-162782,2/21/2015,2/27/2015,Standard Class,PW-19240,2541.98,1
CA-2015-162887,11/07/2015,11/09/2015,Second Class,SV-20785,715.2,1
CA-2015-162950,6/28/2015,07/03/2015,Second Class,DW-13585,15.552,2
CA-2015-162964,11/12/2015,11/18/2015,Standard Class,MF-18250,64.784,1
CA-2015-163055,08/09/2015,8/16/2015,Standard Class,DS-13180,2.2,3
CA-2015-163090,11/17/2015,11/21/2015,Second Class,GH-14665,40.92,3
CA-2015-163104,3/19/2015,3/26/2015,Standard Class,MC-18130,11.96,4
CA-2015-163181,11/07/2015,11/12/2015,Standard Class,AB-10105,23.64,1
CA-2015-163237,08/07/2015,08/09/2015,Second Class,EM-14095,494.97,1
CA-2015-163440,3/22/2015,3/24/2015,First Class,RD-19900,15.984,1
CA-2015-163587,3/14/2015,3/18/2015,Standard Class,EP-13915,16.52,3
CA-2015-163734,6/19/2015,6/24/2015,Standard Class,KM-16375,228.92,4
CA-2015-163762,11/27/2015,12/01/2015,Standard Class,JE-15475,29.79,2
CA-2015-163895,08/07/2015,08/11/2015,Standard Class,NS-18640,3.304,3
CA-2015-163923,5/30/2015,06/03/2015,Standard Class,BD-11560,151.96,1
CA-2015-163965,11/20/2015,11/27/2015,Standard Class,SS-20875,7.23,3
CA-2015-164007,06/08/2015,06/12/2015,Standard Class,MG-17695,2.376,2
CA-2015-164084,09/07/2015,09/12/2015,Standard Class,AG-10525,70.26,4
CA-2015-164301,3/26/2015,3/30/2015,Standard Class,EB-13840,3393.68,1
CA-2015-164336,07/05/2015,07/10/2015,Standard Class,MW-18220,34.8,2
CA-2015-164427,7/31/2015,08/06/2015,Standard Class,AR-10405,239.7,2
CA-2015-164441,11/08/2015,11/13/2015,Standard Class,AC-10450,52.272,3
CA-2015-164497,11/28/2015,11/30/2015,First Class,AJ-10945,45.28,4
CA-2015-164539,11/16/2015,11/22/2015,Standard Class,PO-19180,523.25,3
CA-2015-164567,6/15/2015,6/19/2015,Standard Class,GK-14620,225.576,1
CA-2015-164623,10/20/2015,10/22/2015,First Class,MS-17770,24.56,2
CA-2015-164777,1/27/2015,1/29/2015,First Class,SC-20305,2803.92,3
CA-2015-164833,06/04/2015,06/04/2015,Same Day,LL-16840,7.38,2
CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,19.98,3
CA-2015-165050,12/07/2015,12/09/2015,First Class,AH-10210,21.36,1
CA-2015-165057,09/11/2015,9/15/2015,Standard Class,SC-20725,181.35,2
CA-2015-165085,12/27/2015,12/31/2015,Standard Class,BT-11485,28.9,2
CA-2015-165162,5/14/2015,5/21/2015,Standard Class,HG-15025,1117.92,3
CA-2015-165414,12/21/2015,12/24/2015,First Class,LS-17245,47.976,3
CA-2015-165554,5/18/2015,5/22/2015,Standard Class,AJ-10780,10.86,4
CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,542.94,1
CA-2015-165799,6/29/2015,07/02/2015,First Class,SG-20470,117.882,2
CA-2015-165813,3/20/2015,3/22/2015,Second Class,BM-11785,29.304,2
CA-2015-166135,10/01/2015,10/06/2015,Standard Class,SC-20440,139.424,1
CA-2015-166219,8/28/2015,09/01/2015,Standard Class,BP-11185,1099.96,1
CA-2015-166338,12/06/2015,12/07/2015,First Class,MP-18175,14.832,1
CA-2015-166464,09/12/2015,9/17/2015,Standard Class,PG-18895,479.984,3
CA-2015-166492,04/07/2015,04/10/2015,First Class,RP-19390,25.92,2
CA-2015-166583,6/26/2015,6/30/2015,Standard Class,VD-21670,971.88,4
CA-2015-166604,5/15/2015,5/20/2015,Second Class,AH-10690,17.94,2
CA-2015-166800,11/19/2015,11/26/2015,Standard Class,AG-10300,31.08,1
CA-2015-166947,06/05/2015,06/10/2015,Standard Class,EB-13750,1522.638,1
CA-2015-166975,11/26/2015,11/30/2015,Standard Class,SH-20635,692.472,4
CA-2015-167010,04/05/2015,04/10/2015,Standard Class,VT-21700,98.112,2
CA-2015-167255,9/27/2015,9/29/2015,Second Class,RH-19510,15.51,2
CA-2015-167269,6/16/2015,6/20/2015,Standard Class,PB-19150,6.208,1
CA-2015-167374,3/26/2015,3/30/2015,Second Class,GM-14500,40.032,2
CA-2015-167479,3/14/2015,3/19/2015,Standard Class,AI-10855,19.44,2
CA-2015-167696,9/16/2015,9/21/2015,Standard Class,BD-11500,31.12,3
CA-2015-167745,9/18/2015,9/23/2015,Standard Class,GB-14530,11.68,2
CA-2015-168004,10/04/2015,10/09/2015,Second Class,DJ-13420,392.94,4
CA-2015-168088,3/19/2015,3/22/2015,First Class,CM-12655,65.584,1
CA-2015-168186,09/10/2015,9/15/2015,Standard Class,AB-10150,14.94,2
CA-2015-168207,11/02/2015,11/06/2015,Standard Class,LT-17110,96.96,1
CA-2015-168277,5/29/2015,06/03/2015,Standard Class,KB-16315,12.39,3
CA-2015-168459,11/22/2015,11/27/2015,Standard Class,MC-17275,2.946,4
CA-2015-168480,9/21/2015,9/27/2015,Standard Class,DM-12955,194.32,3
CA-2015-168529,10/08/2015,10/12/2015,Standard Class,MB-17305,145.9,2
CA-2015-168564,08/08/2015,08/08/2015,Same Day,TT-21220,6.608,3
CA-2015-168634,12/06/2015,12/11/2015,Standard Class,AF-10870,7.78,3
CA-2015-168746,1/27/2015,1/29/2015,Second Class,SV-20365,181.986,2
CA-2015-168760,9/22/2015,9/26/2015,Second Class,MM-18280,61.44,3
CA-2015-168767,04/10/2015,4/15/2015,Standard Class,DM-12955,12.832,3
CA-2015-168809,8/25/2015,8/25/2015,Same Day,MC-18100,20.104,3
CA-2015-169201,9/28/2015,10/01/2015,First Class,HG-14965,43.26,1
CA-2015-169278,5/21/2015,5/25/2015,Standard Class,ME-18010,26.976,1
CA-2015-169299,8/24/2015,8/26/2015,First Class,DO-13435,7.152,4
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,5.584,2
CA-2015-169537,09/03/2015,09/07/2015,Second Class,JH-15820,7.5,2
CA-2015-169572,09/06/2015,09/12/2015,Standard Class,AG-10525,46.62,4
CA-2015-169656,8/13/2015,8/16/2015,First Class,EJ-13720,422.856,1
CA-2015-169677,1/13/2015,1/15/2015,Second Class,KS-16300,9.82,1
CA-2015-169733,10/22/2015,10/26/2015,Second Class,GM-14500,9.952,2
CA-2015-169740,2/20/2015,2/25/2015,Standard Class,LM-17065,29.99,2
CA-2015-169796,11/09/2015,11/14/2015,Standard Class,Dp-13240,2321.9,1
CA-2016-100041,11/20/2016,11/25/2016,Standard Class,BF-10975,9.08,4
CA-2016-100083,11/24/2016,11/29/2016,Standard Class,CD-11980,24.784,3
CA-2016-100153,12/13/2016,12/17/2016,Standard Class,KH-16630,63.88,3
CA-2016-100244,9/20/2016,9/24/2016,Standard Class,GM-14695,65.79,1
CA-2016-100300,6/24/2016,6/26/2016,Second Class,MJ-17740,4476.8,1
CA-2016-100307,12/15/2016,12/19/2016,Standard Class,TC-21475,19.44,4
CA-2016-100468,11/24/2016,12/01/2016,Standard Class,AT-10435,33.52,1
CA-2016-100510,05/12/2016,5/17/2016,Standard Class,HM-14860,10.02,2
CA-2016-100587,12/10/2016,12/14/2016,Standard Class,SL-20155,6.48,4
CA-2016-100671,11/01/2016,11/04/2016,First Class,CS-12490,111.672,3
CA-2016-100790,6/26/2016,07/02/2016,Standard Class,JG-15805,14.7,2
CA-2016-100944,9/24/2016,9/28/2016,Standard Class,EH-13765,304.9,2
CA-2016-100965,07/07/2016,07/11/2016,Standard Class,RM-19375,215.65,3
CA-2016-100993,02/05/2016,02/10/2016,Standard Class,AZ-10750,14.73,2
CA-2016-101161,10/13/2016,10/20/2016,Standard Class,BW-11110,34.7,3
CA-2016-101168,12/25/2016,01/01/2017,Standard Class,SS-20140,21.12,2
CA-2016-101189,02/04/2016,02/09/2016,Standard Class,JB-15400,93.02,3
CA-2016-101329,4/22/2016,4/29/2016,Standard Class,MM-17920,32.13,1
CA-2016-101336,11/13/2016,11/18/2016,Standard Class,CK-12760,77.55,2
CA-2016-101343,7/17/2016,7/22/2016,Standard Class,RA-19885,77.88,1
CA-2016-101378,7/14/2016,7/14/2016,Same Day,RH-19600,29,4
CA-2016-101385,9/25/2016,10/01/2016,Standard Class,JW-16075,16.56,2
CA-2016-101448,2/27/2016,03/01/2016,Second Class,EB-13930,56.82,1
CA-2016-101469,07/02/2016,07/08/2016,Standard Class,KH-16360,7.7,2
CA-2016-101525,05/01/2016,05/04/2016,Second Class,CM-12235,109.92,3
CA-2016-101546,12/18/2016,12/24/2016,Standard Class,GK-14620,1793.98,1
CA-2016-101623,2/28/2016,03/06/2016,Standard Class,RR-19525,36.48,2
CA-2016-101630,2/19/2016,2/23/2016,Second Class,CK-12760,8.67,2
CA-2016-101651,12/24/2016,12/30/2016,Standard Class,SC-20305,43.96,3
CA-2016-101672,10/03/2016,10/07/2016,Standard Class,DB-12910,6.16,4
CA-2016-101693,6/25/2016,6/27/2016,Second Class,LC-17140,85.246,3
CA-2016-101742,9/23/2016,9/28/2016,Second Class,CR-12580,10.528,3
CA-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,25.176,2
CA-2016-101938,01/07/2016,01/12/2016,Standard Class,DW-13480,34.58,3
CA-2016-101966,7/14/2016,7/16/2016,Second Class,BM-11785,419.944,2
CA-2016-101980,8/19/2016,8/20/2016,First Class,RP-19390,146.688,2
CA-2016-101987,6/24/2016,6/30/2016,Standard Class,HL-15040,440.91,3
CA-2016-102092,12/09/2016,12/11/2016,First Class,PM-18940,1056.86,3
CA-2016-102127,6/26/2016,07/02/2016,Standard Class,VP-21760,20.97,1
CA-2016-102134,3/14/2016,3/19/2016,Standard Class,SP-20545,16.74,2
CA-2016-102162,09/11/2016,9/16/2016,Standard Class,JF-15565,1599.92,3
CA-2016-102456,2/27/2016,03/01/2016,First Class,DL-12865,170.88,2
CA-2016-102498,7/24/2016,7/25/2016,First Class,JG-15160,73.2,1
CA-2016-102561,7/18/2016,7/22/2016,Standard Class,NK-18490,11.264,1
CA-2016-102596,12/27/2016,12/30/2016,First Class,RD-19810,17.184,1
CA-2016-102792,12/13/2016,12/19/2016,Standard Class,JC-15340,9.84,1
CA-2016-102813,07/02/2016,07/03/2016,First Class,EA-14035,528.43,4
CA-2016-102932,9/19/2016,9/23/2016,Second Class,SD-20485,25.44,2
CA-2016-102981,09/06/2016,09/09/2016,Second Class,MO-17500,31.86,2
CA-2016-103037,7/25/2016,7/29/2016,Standard Class,KH-16630,15.712,3
CA-2016-103107,07/04/2016,07/04/2016,Same Day,RB-19465,25.4,3
CA-2016-103128,11/11/2016,11/15/2016,Standard Class,SC-20845,14.112,3
CA-2016-103163,06/07/2016,06/11/2016,Standard Class,FM-14290,4.784,1
CA-2016-103359,12/22/2016,12/26/2016,Standard Class,LC-16885,25.584,1
CA-2016-103464,11/18/2016,11/22/2016,Standard Class,PG-18820,595,1
CA-2016-103709,09/08/2016,9/15/2016,Standard Class,LP-17095,14.88,4
CA-2016-103730,06/12/2016,6/15/2016,First Class,SC-20725,47.04,2
CA-2016-103891,07/12/2016,7/19/2016,Standard Class,KH-16690,95.76,1
CA-2016-103919,10/03/2016,10/07/2016,Standard Class,TP-21565,38.08,1
CA-2016-103947,04/01/2016,04/08/2016,Standard Class,BB-10990,31.56,1
CA-2016-103982,03/03/2016,03/08/2016,Standard Class,AA-10315,3930.072,3
CA-2016-104150,08/03/2016,08/05/2016,Second Class,AG-10330,81.54,1
CA-2016-104157,7/25/2016,7/29/2016,Standard Class,MT-17815,7.89,1
CA-2016-104276,11/27/2016,12/03/2016,Standard Class,HF-14995,116.76,3
CA-2016-104311,05/02/2016,05/06/2016,Standard Class,AS-10090,18.936,4
CA-2016-104633,06/12/2016,6/16/2016,Standard Class,EA-14035,185.88,4
CA-2016-104689,12/01/2016,12/05/2016,Standard Class,FH-14365,23.04,2
CA-2016-104969,04/08/2016,4/14/2016,Standard Class,EH-14125,8.872,3
CA-2016-104983,07/03/2016,07/03/2016,Same Day,FM-14215,123.92,2
CA-2016-105018,11/28/2016,12/02/2016,Standard Class,SK-19990,7.16,2
CA-2016-105081,12/25/2016,12/30/2016,Standard Class,JE-15715,698.352,1
CA-2016-105207,01/03/2016,01/08/2016,Standard Class,BO-11350,1592.85,1
CA-2016-105256,5/20/2016,5/20/2016,Same Day,JK-15730,1363.96,4
CA-2016-105263,08/06/2016,08/11/2016,Standard Class,LM-17065,38.34,2
CA-2016-105277,12/04/2016,12/08/2016,Standard Class,LM-17065,15.528,2
CA-2016-105284,11/24/2016,12/01/2016,Standard Class,MG-17650,4.416,2
CA-2016-105291,10/30/2016,11/04/2016,Standard Class,SP-20920,3.62,1
CA-2016-105354,12/02/2016,12/06/2016,Standard Class,PW-19030,115.84,4
CA-2016-105459,08/12/2016,8/17/2016,Second Class,NP-18700,209.148,1
CA-2016-105473,4/16/2016,4/18/2016,Second Class,BM-11785,28.8,2
CA-2016-105494,11/10/2016,11/12/2016,First Class,PC-18745,155.82,1
CA-2016-105585,8/26/2016,8/27/2016,First Class,RF-19735,10.23,3
CA-2016-105662,05/05/2016,05/09/2016,Standard Class,RB-19465,93.248,3
CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,40.74,1
CA-2016-105746,12/30/2016,01/01/2017,First Class,BD-11605,170.786,2
CA-2016-105753,10/20/2016,10/26/2016,Standard Class,LC-16960,61.1,4
CA-2016-105760,6/19/2016,6/20/2016,First Class,KC-16255,17.12,1
CA-2016-105781,2/16/2016,2/20/2016,Standard Class,JF-15565,326.646,3
CA-2016-105816,12/11/2016,12/17/2016,Standard Class,JM-15265,15.26,2
CA-2016-105900,9/17/2016,9/23/2016,Standard Class,BS-11590,33.4,1
CA-2016-105963,11/15/2016,11/22/2016,Standard Class,SC-20770,99.39,4
CA-2016-106075,9/18/2016,9/23/2016,Standard Class,HM-14980,4.616,2
CA-2016-106243,9/30/2016,10/04/2016,Standard Class,GM-14680,523.92,1
CA-2016-106278,09/02/2016,09/05/2016,Second Class,BM-11140,215.976,3
CA-2016-106306,03/08/2016,03/08/2016,Same Day,PG-18820,9.702,1
CA-2016-106341,10/20/2016,10/23/2016,First Class,LF-17185,7.152,4
CA-2016-106383,3/19/2016,3/21/2016,Second Class,BT-11440,72.294,1
CA-2016-106397,07/07/2016,7/13/2016,Standard Class,MJ-17740,12.96,1
CA-2016-106460,2/19/2016,2/22/2016,Second Class,GT-14710,70.88,3
CA-2016-106530,05/08/2016,05/08/2016,Same Day,CL-12565,1006.056,3
CA-2016-106558,1/17/2016,1/21/2016,Standard Class,DL-13495,316,1
CA-2016-106621,9/29/2016,10/01/2016,Second Class,DM-12955,10.496,3
CA-2016-106656,9/23/2016,9/26/2016,First Class,DV-13045,4.08,1
CA-2016-106894,02/07/2016,02/07/2016,Same Day,CA-12265,100,3
CA-2016-106915,11/26/2016,12/02/2016,Standard Class,GA-14515,17.856,1
CA-2016-106950,09/02/2016,09/06/2016,Standard Class,JE-15715,22.911,1
CA-2016-107104,11/26/2016,11/30/2016,Standard Class,MS-17365,3406.664,3
CA-2016-107146,6/17/2016,6/19/2016,First Class,LC-16885,266.352,1
CA-2016-107202,5/21/2016,5/28/2016,Standard Class,LC-16930,2396.4,3
CA-2016-107216,6/14/2016,6/17/2016,First Class,PV-18985,7.04,1
CA-2016-107328,08/08/2016,8/15/2016,Standard Class,CA-12055,513.024,3
CA-2016-107475,06/07/2016,06/11/2016,Standard Class,RS-19870,9.648,3
CA-2016-107615,3/22/2016,3/25/2016,First Class,RB-19645,58.58,1
CA-2016-107783,7/28/2016,7/29/2016,First Class,OT-18730,177.45,1
CA-2016-107790,11/20/2016,11/24/2016,Standard Class,EH-13990,151.192,4
CA-2016-108056,9/29/2016,10/03/2016,Standard Class,ES-14080,859.2,4
CA-2016-108105,2/16/2016,2/23/2016,Standard Class,GW-14605,318.08,1
CA-2016-108196,11/25/2016,12/02/2016,Standard Class,CS-12505,456.588,4
CA-2016-108210,5/30/2016,5/31/2016,Same Day,AT-10735,79.96,1
CA-2016-108224,5/14/2016,5/14/2016,Same Day,TH-21235,185.528,3
CA-2016-108350,06/06/2016,06/09/2016,Second Class,SC-20230,105.52,3
CA-2016-108364,12/19/2016,12/24/2016,Standard Class,BP-11050,1.8,2
CA-2016-108434,12/05/2016,12/07/2016,Second Class,JG-15160,465.18,1
CA-2016-108567,5/20/2016,5/24/2016,Standard Class,DB-13210,2.694,3
CA-2016-108581,6/20/2016,6/26/2016,Standard Class,EA-14035,95.968,4
CA-2016-108616,9/29/2016,10/03/2016,Standard Class,JK-15730,209.97,4
CA-2016-108630,11/18/2016,11/18/2016,Same Day,BE-11410,61.12,2
CA-2016-108644,9/30/2016,10/03/2016,First Class,SJ-20215,1.964,3
CA-2016-108735,4/17/2016,4/21/2016,Standard Class,JM-15535,257.499,2
CA-2016-108868,09/08/2016,09/12/2016,Standard Class,KB-16585,70.368,3
CA-2016-108875,9/24/2016,10/01/2016,Standard Class,CL-12700,21.44,3
CA-2016-108882,01/09/2016,1/15/2016,Standard Class,LA-16780,349.95,3
CA-2016-108959,03/10/2016,3/14/2016,Second Class,MH-17785,104.696,2
CA-2016-108987,09/08/2016,09/10/2016,Second Class,AG-10675,35.952,3
CA-2016-109057,4/22/2016,4/27/2016,Standard Class,TT-21460,23.952,3
CA-2016-109176,05/09/2016,5/15/2016,Standard Class,JW-16075,9.344,2
CA-2016-109344,02/08/2016,02/11/2016,Second Class,CH-12070,1127.976,4
CA-2016-109365,11/03/2016,11/08/2016,Standard Class,XP-21865,15.26,1
CA-2016-109400,05/02/2016,05/06/2016,Standard Class,NR-18550,366.744,3
CA-2016-109407,1/24/2016,1/26/2016,Second Class,HG-14965,31.36,1
CA-2016-109652,04/10/2016,4/15/2016,Standard Class,QJ-19255,13.568,3
CA-2016-109666,4/19/2016,4/26/2016,Standard Class,KM-16720,25.98,1
CA-2016-109722,12/05/2016,12/07/2016,Second Class,TP-21130,699.98,2
CA-2016-109743,9/22/2016,9/29/2016,Standard Class,SH-19975,40.776,1
CA-2016-109806,9/17/2016,9/22/2016,Standard Class,JS-15685,20.1,1
CA-2016-109820,11/20/2016,11/22/2016,First Class,AG-10390,15.696,2
CA-2016-109827,12/25/2016,01/01/2017,Standard Class,LW-16825,35.445,4
CA-2016-109869,4/22/2016,4/29/2016,Standard Class,TN-21040,23.56,1
CA-2016-109911,05/12/2016,5/16/2016,Standard Class,VG-21805,10.96,4
CA-2016-109925,11/06/2016,11/10/2016,Second Class,IM-15070,84.84,1
CA-2016-109953,7/14/2016,7/18/2016,Standard Class,RB-19360,110.376,2
CA-2016-110009,09/08/2016,9/13/2016,Standard Class,TR-21325,43.13,2
CA-2016-110023,09/09/2016,09/11/2016,First Class,TS-21610,14.624,1
CA-2016-110044,6/28/2016,07/02/2016,Second Class,RF-19735,359.976,3
CA-2016-110086,9/18/2016,9/22/2016,Standard Class,BD-11320,239.984,1
CA-2016-110254,08/04/2016,08/08/2016,Standard Class,ML-17755,35.06,4
CA-2016-110366,09/05/2016,09/07/2016,Second Class,JD-15895,82.8,2
CA-2016-110492,02/12/2016,2/14/2016,First Class,JS-15880,1350.12,1
CA-2016-110499,04/07/2016,04/09/2016,First Class,YC-21895,1199.976,1
CA-2016-110730,9/23/2016,9/26/2016,Second Class,CM-11815,13.68,3
CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,19.096,2
CA-2016-110898,03/06/2016,03/12/2016,Standard Class,LC-16870,2.334,1
CA-2016-110975,12/25/2016,12/30/2016,Standard Class,DB-12970,313.176,1
CA-2016-110982,06/05/2016,06/07/2016,First Class,CK-12205,21.552,2
CA-2016-111010,1/22/2016,1/28/2016,Standard Class,PG-18895,7.56,3
CA-2016-111115,7/25/2016,7/27/2016,Second Class,LB-16735,21.48,3
CA-2016-111143,11/19/2016,11/22/2016,First Class,TT-21265,54.96,1
CA-2016-111213,04/01/2016,04/05/2016,Standard Class,FP-14320,1317.492,1
CA-2016-111283,2/29/2016,03/04/2016,Standard Class,LC-16870,111.104,1
CA-2016-111318,7/23/2016,7/26/2016,First Class,IL-15100,115.136,1
CA-2016-111409,9/18/2016,9/22/2016,Standard Class,PO-18850,3,2
CA-2016-111416,9/17/2016,9/22/2016,Standard Class,LW-17215,232.4,1
CA-2016-111493,10/21/2016,10/22/2016,First Class,CM-12160,98.16,3
CA-2016-111605,12/27/2016,01/02/2017,Standard Class,JW-15955,2.61,1
CA-2016-111682,6/17/2016,6/18/2016,First Class,TB-21055,208.56,2
CA-2016-111696,05/08/2016,05/10/2016,First Class,TB-21625,17.94,3
CA-2016-111794,10/01/2016,10/01/2016,Same Day,HG-15025,79.512,3
CA-2016-111913,08/04/2016,08/06/2016,Second Class,LC-16930,302.384,3
CA-2016-111941,12/25/2016,12/28/2016,Second Class,BD-11620,33.568,1
CA-2016-111976,03/08/2016,03/12/2016,Standard Class,BD-11620,108.576,1
CA-2016-112025,7/30/2016,08/04/2016,Standard Class,LS-16975,9.264,1
CA-2016-112060,12/04/2016,12/09/2016,Standard Class,KT-16465,104.85,1
CA-2016-112102,04/12/2016,4/16/2016,Standard Class,BD-11605,343.92,2
CA-2016-112109,07/08/2016,07/12/2016,Standard Class,JE-15715,19.968,1
CA-2016-112123,03/03/2016,03/08/2016,Standard Class,BH-11710,447.86,1
CA-2016-112256,7/23/2016,7/28/2016,Standard Class,CK-12205,4.448,2
CA-2016-112277,09/10/2016,9/15/2016,Standard Class,SC-20695,519.68,4
CA-2016-112340,10/21/2016,10/27/2016,Standard Class,NM-18520,22.92,1
CA-2016-112382,05/09/2016,5/13/2016,Standard Class,MB-18085,19.136,2
CA-2016-112389,10/29/2016,11/02/2016,Standard Class,JM-15655,40.74,2
CA-2016-112578,12/29/2016,01/02/2017,Standard Class,FO-14305,14.03,2
CA-2016-112585,7/30/2016,08/02/2016,First Class,RW-19630,715.64,3
CA-2016-112669,4/14/2016,4/14/2016,Same Day,KT-16465,933.536,1
